,pH
1288,0.6024096385542168
1289,0.6024096385542168
1290,0.6746987951807228
1291,0.5903614457831328
1292,0.987951807228916
1293,0.6506024096385542
1294,0.5903614457831328
1295,0.4819277108433739
1296,0.4819277108433739
1297,0.6626506024096388
1298,0.7831325301204823
1299,0.8433734939759038
1301,0.9638554216867472
1302,0.6024096385542168
1303,0.6746987951807228
1304,0.3855421686746991
1305,0.6024096385542168
1306,0.5903614457831328
1307,0.734939759036145
1308,0.5903614457831328
1309,0.5783132530120482
1310,0.6024096385542168
1311,0.6385542168674702
1312,0.6506024096385542
1313,0.7228915662650602
1314,0.7228915662650602
1315,0.5542168674698794
1317,0.4578313253012052
1318,0.5542168674698794
1319,0.12048192771084347
1320,0.5542168674698794
1322,0.4578313253012052
1323,0.4578313253012052
1324,0.7108433734939762
1325,0.7108433734939762
1326,0.7108433734939762
1327,0.7108433734939762
1328,0.6506024096385542
1329,0.5903614457831328
1330,0.5903614457831328
1331,0.5542168674698794
1332,0.3493975903614458
1333,0.4578313253012052
1334,0.7108433734939762
1335,0.6987951807228916
1336,0.6746987951807228
1337,0.6746987951807228
1338,0.6746987951807228
1339,0.6746987951807228
1340,0.6746987951807228
1341,0.6746987951807228
1342,0.6867469879518076
1343,0.6746987951807228
1344,0.3493975903614458
1345,0.5421686746987954
1346,0.8674698795180724
1347,0.6506024096385542
1348,0.6506024096385542
1349,0.734939759036145
1350,0.6506024096385542
1351,0.6265060240963856
1352,0.6867469879518076
1353,0.6867469879518076
1354,0.6626506024096388
1355,0.6746987951807228
1356,0.6746987951807228
1357,0.9638554216867472
1358,0.5783132530120482
1359,0.3253012048192771
1360,0.5301204819277112
1361,0.6746987951807228
1362,0.3253012048192771
1363,0.5903614457831328
1364,0.7951807228915664
1365,0.4578313253012052
1366,0.5301204819277112
1367,0.5421686746987954
1368,0.566265060240964
1369,0.6385542168674702
1370,0.24096385542168694
1371,0.493975903614458
1372,0.24096385542168694
1373,0.5301204819277112
1374,0.6265060240963856
1375,0.5542168674698794
1376,0.3734939759036145
1378,0.5903614457831328
1379,0.6746987951807228
1380,0.6746987951807228
1381,0.6987951807228916
1382,0.6024096385542168
1383,0.6024096385542168
1384,0.4698795180722893
1385,0.4698795180722893
1386,0.6024096385542168
1387,0.6024096385542168
1388,0.6626506024096388
1389,0.3614457831325304
1390,0.9397590361445786
1391,0.6867469879518076
1392,0.4457831325301206
1393,0.6024096385542168
1394,0.6265060240963856
1395,0.6144578313253014
1396,0.6144578313253014
1397,0.5783132530120482
1398,0.8674698795180724
1399,0.746987951807229
1400,0.5421686746987954
1401,0.5421686746987954
1402,0.7710843373493976
1403,0.5180722891566266
1404,0.7590361445783136
1405,0.5783132530120482
1406,0.5060240963855426
1407,0.8915662650602412
1408,0.566265060240964
1409,0.8915662650602412
1410,0.8433734939759038
1411,0.9156626506024098
1412,0.5060240963855426
1413,0.2891566265060243
1414,0.4819277108433739
1415,0.9156626506024098
1416,0.4819277108433739
1417,0.6626506024096388
1418,0.4337349397590365
1419,0.566265060240964
1420,0.4337349397590365
1421,0.6506024096385542
1422,0.7108433734939762
1423,0.8433734939759038
1424,0.5542168674698794
1425,0.5542168674698794
1426,0.734939759036145
1427,0.6024096385542168
1428,0.6144578313253014
1429,0.6385542168674702
1430,0.6867469879518076
1431,0.5542168674698794
1432,0.819277108433735
1433,0.746987951807229
1434,0.4578313253012052
1435,0.4578313253012052
1436,0.4216867469879519
1437,0.8795180722891566
1438,0.734939759036145
1439,0.6265060240963856
1440,0.5180722891566266
1441,0.4337349397590365
1442,0.7228915662650602
1443,0.6987951807228916
1444,0.6265060240963856
1445,0.4337349397590365
1446,0.7228915662650602
1447,0.7228915662650602
1448,0.7228915662650602
1449,0.5180722891566266
1450,0.5180722891566266
1451,0.6385542168674702
1452,0.6626506024096388
1453,0.734939759036145
1454,0.493975903614458
1455,0.8433734939759038
1456,0.6024096385542168
1457,0.734939759036145
1458,0.7108433734939762
1459,0.6265060240963856
1460,0.734939759036145
1461,0.9518072289156626
1462,0.6746987951807228
1463,0.6506024096385542
1464,0.734939759036145
1465,0.734939759036145
1466,0.6024096385542168
1467,0.8674698795180724
1468,0.6024096385542168
1469,0.6144578313253014
1470,0.09638554216867477
1471,0.7590361445783136
1472,0.6987951807228916
1473,0.6987951807228916
1474,0.4337349397590365
1475,0.8915662650602412
1476,0.4337349397590365
1477,0.8915662650602412
1478,0.7228915662650602
1479,0.7108433734939762
1481,0.7108433734939762
1482,0.6385542168674702
1483,0.6626506024096388
1484,0.8795180722891566
1485,0.6867469879518076
1486,0.6987951807228916
1487,0.8674698795180724
1489,0.7710843373493976
1490,0.7108433734939762
1492,0.927710843373494
1493,0.5542168674698794
1494,0.746987951807229
1495,0.6626506024096388
1496,0.5542168674698794
1497,0.7831325301204823
1498,0.8795180722891566
1499,0.7831325301204823
1500,0.5542168674698794
1501,0.4337349397590365
1502,0.6144578313253014
1503,0.8554216867469878
1504,0.6746987951807228
1505,0.9036144578313252
1506,0.8554216867469878
1507,0.6746987951807228
1508,0.6987951807228916
1509,0.5783132530120482
1510,0.807228915662651
1511,0.7710843373493976
1512,0.8795180722891566
1513,0.6385542168674702
1514,0.8795180722891566
1515,0.8795180722891566
1516,0.746987951807229
1517,0.6987951807228916
1518,0.6265060240963856
1519,0.7710843373493976
1520,0.6987951807228916
1521,0.7108433734939762
1522,0.746987951807229
1523,0.6506024096385542
1524,0.7108433734939762
1525,0.6385542168674702
1526,0.6024096385542168
1527,0.5903614457831328
1528,0.6144578313253014
1529,0.746987951807229
1530,0.746987951807229
1531,0.9638554216867472
1532,0.493975903614458
1533,0.7108433734939762
1534,0.746987951807229
1535,0.6746987951807228
1536,0.9638554216867472
1537,0.8433734939759038
1538,0.927710843373494
1539,0.7951807228915664
1540,0.9156626506024098
1541,0.7228915662650602
1542,0.6024096385542168
1543,0.5421686746987954
1544,0.4457831325301206
1545,0.6746987951807228
1546,0.6746987951807228
1547,0.9036144578313252
1548,0.3614457831325304
1549,0.5301204819277112
1550,0.7831325301204823
1551,0.7710843373493976
1552,0.8554216867469878
1553,0.734939759036145
1554,0.8915662650602412
1555,0.7710843373493976
1556,0.8795180722891566
1557,0.8915662650602412
1558,0.5060240963855426
1559,0.493975903614458
1560,0.493975903614458
1561,0.493975903614458
1562,0.5903614457831328
1563,0.5903614457831328
1564,0.5903614457831328
1565,0.7108433734939762
1566,0.6506024096385542
1567,0.5903614457831328
1568,0.6506024096385542
1569,0.819277108433735
1570,0.6867469879518076
1571,0.7710843373493976
1572,0.6385542168674702
1573,0.9397590361445786
1574,0.7108433734939762
1575,0.5542168674698794
1576,0.6024096385542168
1577,0.8915662650602412
1578,0.746987951807229
1579,0.8915662650602412
1580,0.6746987951807228
1581,0.8915662650602412
1582,0.927710843373494
1583,0.6385542168674702
1584,0.5903614457831328
1585,0.6024096385542168
1586,0.6506024096385542
1587,0.9036144578313252
1588,0.566265060240964
1589,0.5903614457831328
1590,0.6265060240963856
1592,0.746987951807229
1593,0.746987951807229
1594,0.7831325301204823
1595,0.8674698795180724
1596,0.746987951807229
1597,0.927710843373494
1598,0.7108433734939762
1599,0.24096385542168694
1600,0.6024096385542168
1601,0.5542168674698794
1602,0.4698795180722893
1603,0.4698795180722893
1604,0.5542168674698794
1605,0.4578313253012052
1606,0.24096385542168694
1607,0.6024096385542168
1608,0.5060240963855426
1609,0.22891566265060287
1610,0.4096385542168678
1611,0.4578313253012052
1612,0.8915662650602412
1613,0.21686746987951824
1614,0.5421686746987954
1615,0.5301204819277112
1616,0.6385542168674702
1617,0.3855421686746991
1618,0.5060240963855426
1619,0.6385542168674702
1620,0.4457831325301206
1621,0.807228915662651
1622,0.3012048192771084
1623,0.746987951807229
1624,0.5421686746987954
1625,0.7831325301204823
1626,0.6987951807228916
1627,0.4698795180722893
1628,0.3614457831325304
1629,0.4819277108433739
1630,0.807228915662651
1631,0.4698795180722893
1632,0.746987951807229
1633,0.6867469879518076
1634,0.4698795180722893
1635,0.5301204819277112
1636,0.3975903614457832
1637,0.493975903614458
1638,0.493975903614458
1639,0.3734939759036145
1640,0.3614457831325304
1641,0.3975903614457832
1642,0.5060240963855426
1643,0.5301204819277112
1644,0.4337349397590365
1645,0.566265060240964
1646,0.5421686746987954
1647,0.3975903614457832
1648,0.6746987951807228
1649,0.6626506024096388
1650,0.6506024096385542
1651,0.6265060240963856
1652,0.6144578313253014
1653,0.3012048192771084
1654,0.3975903614457832
1655,0.3493975903614458
1656,0.6024096385542168
1657,0.3734939759036145
1658,0.6746987951807228
1659,0.2771084337349397
1660,0.6024096385542168
1661,0.2650602409638556
1662,0.3734939759036145
1663,0.4216867469879519
1664,0.5060240963855426
1665,0.5060240963855426
1666,0.4096385542168678
1667,0.6385542168674702
1668,0.3975903614457832
1669,0.3614457831325304
1670,0.6265060240963856
1672,0.18072289156626548
1673,0.6385542168674702
1674,0.3975903614457832
1675,0.5542168674698794
1676,0.6144578313253014
1677,0.16867469879518085
1678,0.566265060240964
1679,0.7108433734939762
1680,0.493975903614458
1681,0.4457831325301206
1682,0.6385542168674702
1683,0.3734939759036145
1684,0.3855421686746991
1685,0.3493975903614458
1686,0.5060240963855426
1687,0.3734939759036145
1688,0.3855421686746991
1689,0.3493975903614458
1690,0.3855421686746991
1691,0.5542168674698794
1692,0.5421686746987954
1693,0.493975903614458
1694,0.2891566265060243
1695,0.4096385542168678
1696,0.18072289156626548
1697,0.10843373493975939
1698,0.4096385542168678
1699,0.24096385542168694
1700,0.7228915662650602
1701,0.6506024096385542
1702,0.22891566265060287
1703,0.24096385542168694
1704,0.4819277108433739
1705,0.7228915662650602
1706,0.4337349397590365
1707,0.4337349397590365
1708,0.566265060240964
1709,0.10843373493975939
1710,0.2891566265060243
1711,0.253012048192771
1712,0.5060240963855426
1713,0.5060240963855426
1714,1.0
1715,0.6144578313253014
1716,0.4698795180722893
1717,0.253012048192771
1718,0.2891566265060243
1719,0.5060240963855426
1720,0.253012048192771
1721,0.5903614457831328
1722,0.5903614457831328
1723,0.493975903614458
1724,0.566265060240964
1725,0.4096385542168678
1726,0.7831325301204823
1727,0.6024096385542168
1728,0.6144578313253014
1729,0.7108433734939762
1730,0.7831325301204823
1731,0.5180722891566266
1732,0.5301204819277112
1733,0.4698795180722893
1734,0.5542168674698794
1735,0.3855421686746991
1736,0.4337349397590365
1737,0.4216867469879519
1738,0.5180722891566266
1739,0.6024096385542168
1740,0.4337349397590365
1741,0.493975903614458
1742,0.4578313253012052
1743,0.3855421686746991
1744,0.24096385542168694
1745,0.5783132530120482
1746,0.6987951807228916
1747,0.6987951807228916
1748,0.22891566265060287
1749,0.3855421686746991
1750,0.4096385542168678
1751,0.22891566265060287
1752,0.4096385542168678
1753,0.313253012048193
1754,0.10843373493975939
1755,0.10843373493975939
1756,0.5903614457831328
1757,0.6746987951807228
1758,0.6746987951807228
1759,0.5903614457831328
1760,0.21686746987951824
1761,0.5783132530120482
1762,0.10843373493975939
1763,0.4216867469879519
1764,0.4337349397590365
1765,0.4096385542168678
1766,0.3373493975903617
1767,0.3373493975903617
1768,0.0843373493975907
1769,0.3855421686746991
1770,0.3975903614457832
1771,0.2771084337349397
1772,0.6626506024096388
1773,0.3493975903614458
1774,0.3734939759036145
1775,0.2771084337349397
1776,0.5783132530120482
1777,0.3734939759036145
1778,0.4698795180722893
1779,0.4698795180722893
1780,0.3493975903614458
1781,0.15662650602409678
1782,0.4578313253012052
1783,0.2650602409638556
1784,0.2650602409638556
1785,0.3855421686746991
1786,0.4216867469879519
1787,0.5542168674698794
1788,0.3493975903614458
1789,0.3493975903614458
1790,0.15662650602409678
1791,0.2650602409638556
1792,0.6746987951807228
1793,0.2650602409638556
1794,0.2650602409638556
1795,0.253012048192771
1796,0.3975903614457832
1797,0.3614457831325304
1798,0.3975903614457832
1799,0.4216867469879519
1800,0.3614457831325304
1801,0.4819277108433739
1802,0.6385542168674702
1803,0.5783132530120482
1804,0.4216867469879519
1805,0.493975903614458
1806,0.22891566265060287
1807,0.6265060240963856
1808,0.5060240963855426
1809,0.6144578313253014
1810,0.6265060240963856
1811,0.493975903614458
1812,0.7710843373493976
1813,0.6024096385542168
1814,0.6144578313253014
1815,0.2771084337349397
1816,0.6144578313253014
1817,0.6144578313253014
1818,0.2891566265060243
1819,0.2771084337349397
1820,0.24096385542168694
1821,0.6024096385542168
1822,0.746987951807229
1823,0.7108433734939762
1824,0.6265060240963856
1825,0.8433734939759038
1826,0.4457831325301206
1827,0.8433734939759038
1828,0.6265060240963856
1829,0.6867469879518076
1830,0.6506024096385542
1831,0.6144578313253014
1832,0.3493975903614458
1833,0.3493975903614458
1834,0.3493975903614458
1835,0.3493975903614458
1836,0.566265060240964
1837,0.6506024096385542
1838,0.819277108433735
1839,0.4819277108433739
1840,0.3975903614457832
1841,0.4216867469879519
1842,0.6024096385542168
1843,0.4096385542168678
1844,0.6867469879518076
1845,0.4337349397590365
1846,0.5421686746987954
1847,0.5421686746987954
1848,0.6987951807228916
1850,0.2650602409638556
1851,0.4096385542168678
1852,0.8795180722891566
1853,0.493975903614458
1854,0.6265060240963856
1855,0.566265060240964
1856,0.566265060240964
1857,0.6265060240963856
1858,0.5783132530120482
1859,0.6265060240963856
1860,0.15662650602409678
1861,0.4457831325301206
1862,0.3373493975903617
1863,0.3614457831325304
1864,0.15662650602409678
1865,0.5421686746987954
1866,0.6506024096385542
1867,0.6506024096385542
1868,0.6506024096385542
1869,0.5421686746987954
1870,0.6385542168674702
1871,0.5903614457831328
1872,0.5301204819277112
1873,0.3012048192771084
1874,0.4096385542168678
1875,0.4096385542168678
1876,0.10843373493975939
1877,0.3012048192771084
1878,0.5542168674698794
1879,0.4698795180722893
1880,0.6024096385542168
1881,0.3373493975903617
1882,0.4698795180722893
1883,0.3855421686746991
1884,0.3373493975903617
1885,0.5060240963855426
1886,0.21686746987951824
1887,0.21686746987951824
1888,0.21686746987951824
1889,0.21686746987951824
1890,0.8674698795180724
1891,0.19277108433734955
1892,0.7710843373493976
1893,0.5180722891566266
1894,0.6867469879518076
1895,0.3493975903614458
1896,0.4698795180722893
1897,0.4457831325301206
1898,0.4216867469879519
1899,0.566265060240964
1900,0.3975903614457832
1901,0.566265060240964
1902,0.6265060240963856
1903,0.4819277108433739
1904,0.4819277108433739
1905,0.4819277108433739
1906,0.4819277108433739
1907,0.4819277108433739
1908,0.493975903614458
1909,0.7228915662650602
1910,0.8795180722891566
1911,0.6746987951807228
1912,0.5903614457831328
1913,0.5903614457831328
1914,0.3493975903614458
1915,0.493975903614458
1916,0.4698795180722893
1917,0.8674698795180724
1918,0.8915662650602412
1919,0.9759036144578314
1920,0.4698795180722893
1921,0.493975903614458
1922,0.4337349397590365
1923,0.2650602409638556
1924,0.4578313253012052
1925,0.19277108433734955
1926,0.4698795180722893
1927,0.5180722891566266
1928,0.4457831325301206
1929,0.6746987951807228
1930,0.4819277108433739
1931,0.5783132530120482
1932,0.3734939759036145
1933,0.5421686746987954
1934,0.5783132530120482
1935,0.6265060240963856
1936,0.5783132530120482
1937,0.7831325301204823
1938,0.7590361445783136
1939,0.4698795180722893
1940,0.4819277108433739
1941,0.4578313253012052
1942,0.5903614457831328
1943,0.5903614457831328
1944,0.5783132530120482
1945,0.6746987951807228
1946,0.4819277108433739
1947,0.4216867469879519
1948,0.4216867469879519
1949,0.566265060240964
1950,0.2771084337349397
1951,0.4096385542168678
1952,0.2771084337349397
1953,0.5421686746987954
1954,0.10843373493975939
1955,0.10843373493975939
1956,0.4216867469879519
1957,0.24096385542168694
1958,0.4819277108433739
1959,0.5783132530120482
1960,0.4216867469879519
1961,0.7228915662650602
1962,0.10843373493975939
1963,0.8313253012048196
1964,0.7228915662650602
1965,0.8313253012048196
1966,0.3855421686746991
1967,0.4457831325301206
1968,0.4457831325301206
1969,0.3855421686746991
1970,0.4457831325301206
1971,0.6506024096385542
1972,0.3614457831325304
1973,0.8554216867469878
1974,0.8554216867469878
1975,0.6265060240963856
1976,0.4216867469879519
1977,0.5060240963855426
1978,0.6265060240963856
1979,0.4216867469879519
1980,0.3614457831325304
1981,0.3855421686746991
1982,0.3614457831325304
1983,0.6987951807228916
1984,0.8554216867469878
1985,0.819277108433735
1986,0.3855421686746991
1987,0.7108433734939762
1988,0.4578313253012052
1989,0.4578313253012052
1990,0.3614457831325304
1991,0.6746987951807228
1992,0.3373493975903617
1993,0.4698795180722893
1994,0.4578313253012052
1995,0.3493975903614458
1996,0.7951807228915664
1997,0.6626506024096388
1998,0.6024096385542168
1999,0.7951807228915664
2000,0.4698795180722893
2001,0.5180722891566266
2002,0.3253012048192771
2003,0.5301204819277112
2004,0.4578313253012052
2005,0.7108433734939762
2006,0.4457831325301206
2007,0.5542168674698794
2008,0.3493975903614458
2009,0.20481927710843417
2010,0.6024096385542168
2011,0.4337349397590365
2012,0.4337349397590365
2013,0.20481927710843417
2014,0.6024096385542168
2015,0.4698795180722893
2016,0.3614457831325304
2017,0.4698795180722893
2018,0.6144578313253014
2019,0.4337349397590365
2020,0.5421686746987954
2021,0.5421686746987954
2022,0.5421686746987954
2023,0.6506024096385542
2024,0.5421686746987954
2025,0.5421686746987954
2026,0.3493975903614458
2027,0.313253012048193
2028,0.3614457831325304
2029,0.3493975903614458
2030,0.493975903614458
2031,0.4578313253012052
2032,0.3253012048192771
2033,0.6626506024096388
2034,0.6987951807228916
2035,0.566265060240964
2036,0.6626506024096388
2037,0.4578313253012052
2038,0.5542168674698794
2039,0.5903614457831328
2040,0.6024096385542168
2041,0.7590361445783136
2042,0.5542168674698794
2043,0.4819277108433739
2044,0.5301204819277112
2045,0.8795180722891566
2046,0.7710843373493976
2047,0.7710843373493976
2048,0.819277108433735
2049,0.2771084337349397
2050,0.5301204819277112
2051,0.7951807228915664
2052,0.734939759036145
2053,0.819277108433735
2054,0.7710843373493976
2055,0.6024096385542168
2056,0.18072289156626548
2057,0.5903614457831328
2058,0.6867469879518076
2059,0.18072289156626548
2060,0.5060240963855426
2061,0.6626506024096388
2062,0.4457831325301206
2063,0.4337349397590365
2064,0.18072289156626548
2065,0.5060240963855426
2066,0.4457831325301206
2067,0.4337349397590365
2068,0.3493975903614458
2069,0.24096385542168694
2070,0.4096385542168678
2071,0.5421686746987954
2072,0.6746987951807228
2073,0.5301204819277112
2074,0.2771084337349397
2075,0.22891566265060287
2076,0.3734939759036145
2077,0.20481927710843417
2078,0.6265060240963856
2079,0.5060240963855426
2080,0.6385542168674702
2081,0.6506024096385542
2082,0.5060240963855426
2083,0.5903614457831328
2084,0.807228915662651
2085,0.7951807228915664
2086,0.3614457831325304
2087,0.6506024096385542
2088,0.3975903614457832
2089,0.3493975903614458
2090,0.5421686746987954
2091,0.4578313253012052
2092,0.4819277108433739
2093,0.6867469879518076
2094,0.6385542168674702
2095,0.3373493975903617
2096,0.5903614457831328
2097,0.566265060240964
2098,0.3373493975903617
2099,0.3373493975903617
2100,0.3855421686746991
2101,0.4819277108433739
2102,0.4698795180722893
2103,0.313253012048193
2104,0.313253012048193
2105,0.253012048192771
2107,0.7710843373493976
2109,0.493975903614458
2110,0.3734939759036145
2111,0.4337349397590365
2112,0.493975903614458
2113,0.4457831325301206
2114,0.6867469879518076
2115,0.3373493975903617
2116,0.24096385542168694
2117,0.7590361445783136
2118,0.4698795180722893
2119,0.3012048192771084
2120,0.3012048192771084
2121,0.2771084337349397
2122,0.2771084337349397
2123,0.6867469879518076
2124,0.3493975903614458
2125,0.2891566265060243
2126,0.6746987951807228
2127,0.7710843373493976
2128,0.9156626506024098
2129,0.7590361445783136
2130,0.313253012048193
2131,0.253012048192771
2132,0.253012048192771
2133,0.253012048192771
2134,0.3493975903614458
2135,0.3493975903614458
2136,0.253012048192771
2137,0.6144578313253014
2138,0.6867469879518076
2139,0.7951807228915664
2140,0.4337349397590365
2141,0.6506024096385542
2142,0.5060240963855426
2143,0.493975903614458
2144,0.8313253012048196
2145,0.8313253012048196
2146,0.6024096385542168
2147,0.8313253012048196
2148,0.4337349397590365
2149,0.3253012048192771
2150,0.15662650602409678
2151,0.24096385542168694
2152,0.3253012048192771
2153,0.24096385542168694
2154,0.15662650602409678
2155,0.21686746987951824
2156,0.6265060240963856
2157,0.5421686746987954
2158,0.253012048192771
2159,0.3855421686746991
2160,0.5301204819277112
2161,0.3493975903614458
2162,0.3373493975903617
2163,0.4819277108433739
2164,0.3855421686746991
2165,0.3975903614457832
2166,0.3373493975903617
2167,0.3373493975903617
2168,0.4698795180722893
2169,0.3012048192771084
2170,0.6265060240963856
2171,0.2891566265060243
2172,0.4337349397590365
2173,0.4457831325301206
2174,0.3975903614457832
2175,0.3975903614457832
2176,0.4216867469879519
2177,0.6265060240963856
2178,0.6987951807228916
2179,0.3012048192771084
2180,0.6626506024096388
2181,0.3975903614457832
2182,0.07228915662650608
2183,0.746987951807229
2184,0.07228915662650608
2185,0.3975903614457832
2186,0.807228915662651
2187,0.746987951807229
2188,0.4698795180722893
2189,0.16867469879518085
2190,0.6265060240963856
2191,0.4819277108433739
2192,0.20481927710843417
2193,0.20481927710843417
2194,0.7831325301204823
2195,0.4819277108433739
2196,0.4457831325301206
2197,0.6626506024096388
2198,0.3373493975903617
2199,0.3734939759036145
2200,0.09638554216867477
2201,0.20481927710843417
2202,0.20481927710843417
2203,0.22891566265060287
2204,0.22891566265060287
2205,0.7590361445783136
2206,0.7590361445783136
2207,0.6506024096385542
2208,0.819277108433735
2209,0.5421686746987954
2210,0.3493975903614458
2211,0.22891566265060287
2212,0.24096385542168694
2213,0.24096385542168694
2214,0.22891566265060287
2215,0.493975903614458
2216,0.5180722891566266
2217,0.5180722891566266
2218,0.3855421686746991
2219,0.4578313253012052
2220,0.060240963855422006
2221,0.6746987951807228
2222,0.5180722891566266
2223,0.5542168674698794
2224,0.6385542168674702
2225,0.6265060240963856
2226,0.5180722891566266
2227,0.5180722891566266
2228,0.4578313253012052
2229,0.5060240963855426
2230,0.5060240963855426
2231,0.5542168674698794
2232,0.6385542168674702
2233,0.7590361445783136
2234,0.8313253012048196
2235,0.734939759036145
2236,0.3614457831325304
2237,0.6024096385542168
2238,0.6024096385542168
2239,0.6506024096385542
2240,0.5421686746987954
2241,0.6746987951807228
2242,0.6144578313253014
2243,0.6144578313253014
2244,0.5301204819277112
2245,0.3493975903614458
2246,0.4337349397590365
2247,0.4337349397590365
2248,0.3253012048192771
2249,0.3253012048192771
2250,0.3253012048192771
2251,0.3253012048192771
2252,0.6506024096385542
2253,0.6385542168674702
2254,0.3734939759036145
2255,0.2891566265060243
2256,0.5421686746987954
2257,0.5301204819277112
2258,0.4216867469879519
2259,0.4216867469879519
2260,0.6867469879518076
2261,0.7228915662650602
2262,0.4216867469879519
2263,0.6626506024096388
2264,0.5783132530120482
2265,0.6626506024096388
2266,0.6626506024096388
2267,0.6626506024096388
2268,0.4578313253012052
2269,0.4096385542168678
2270,0.5903614457831328
2271,0.6987951807228916
2272,0.6746987951807228
2273,0.3373493975903617
2274,0.4698795180722893
2275,0.5180722891566266
2276,0.746987951807229
2277,0.746987951807229
2278,0.746987951807229
2279,0.4457831325301206
2280,0.313253012048193
2281,0.5301204819277112
2282,0.3855421686746991
2283,0.2771084337349397
2284,0.5421686746987954
2285,0.6024096385542168
2286,0.3373493975903617
2287,0.4096385542168678
2288,0.5542168674698794
2289,0.6144578313253014
2290,0.4457831325301206
2291,0.4457831325301206
2292,0.4457831325301206
2293,0.4337349397590365
2294,0.5180722891566266
2295,0.5180722891566266
2296,0.313253012048193
2297,0.313253012048193
2298,0.313253012048193
2299,0.313253012048193
2300,0.734939759036145
2301,0.5060240963855426
2302,0.3855421686746991
2303,0.746987951807229
2304,0.10843373493975939
2305,0.4216867469879519
2306,0.3975903614457832
2307,0.3734939759036145
2308,0.4096385542168678
2309,0.6626506024096388
2310,0.3614457831325304
2311,0.3614457831325304
2312,0.6265060240963856
2313,0.734939759036145
2314,0.8313253012048196
2315,0.313253012048193
2316,0.19277108433734955
2317,0.8313253012048196
2318,0.7831325301204823
2319,0.2650602409638556
2320,0.8433734939759038
2321,0.6867469879518076
2322,0.5542168674698794
2323,0.4096385542168678
2324,0.4216867469879519
2325,0.6867469879518076
2326,0.22891566265060287
2327,0.6626506024096388
2328,0.3855421686746991
2329,0.6626506024096388
2330,0.5421686746987954
2331,0.253012048192771
2332,0.2650602409638556
2333,0.5783132530120482
2334,0.4096385542168678
2335,0.2650602409638556
2336,0.5783132530120482
2337,0.4457831325301206
2338,0.4096385542168678
2339,0.6144578313253014
2340,0.7710843373493976
2341,0.5783132530120482
2342,0.6385542168674702
2343,0.4457831325301206
2344,0.5542168674698794
2345,0.5060240963855426
2346,0.2891566265060243
2347,0.6024096385542168
2348,0.2891566265060243
2349,0.2891566265060243
2350,0.4216867469879519
2351,0.4337349397590365
2352,0.5060240963855426
2353,0.3493975903614458
2354,0.5421686746987954
2355,0.746987951807229
2356,0.7228915662650602
2357,0.6024096385542168
2358,0.6024096385542168
2359,0.6024096385542168
2360,0.6024096385542168
2361,0.24096385542168694
2362,0.6867469879518076
2363,0.5060240963855426
2364,0.16867469879518085
2365,0.3373493975903617
2366,0.493975903614458
2367,0.746987951807229
2368,0.746987951807229
2369,0.734939759036145
2370,0.3855421686746991
2371,0.3855421686746991
2372,0.7228915662650602
2373,0.4819277108433739
2374,0.5301204819277112
2375,0.2650602409638556
2376,0.3855421686746991
2377,0.6867469879518076
2378,0.5783132530120482
2379,0.6867469879518076
2380,0.3373493975903617
2381,0.6867469879518076
2382,0.5783132530120482
2383,0.3855421686746991
2384,0.566265060240964
2385,0.566265060240964
2386,0.566265060240964
2387,0.7951807228915664
2388,0.566265060240964
2389,0.566265060240964
2390,0.7108433734939762
2391,0.3614457831325304
2392,0.7108433734939762
2393,0.2771084337349397
2394,0.3493975903614458
2395,0.2650602409638556
2396,0.5783132530120482
2397,0.746987951807229
2398,0.6506024096385542
2399,0.313253012048193
2400,0.4698795180722893
2401,0.3253012048192771
2402,0.734939759036145
2403,0.5060240963855426
2404,0.313253012048193
2405,0.4457831325301206
2406,0.4337349397590365
2407,0.4216867469879519
2408,0.4457831325301206
2409,0.4698795180722893
2410,0.493975903614458
2411,0.746987951807229
2412,0.6987951807228916
2413,0.2771084337349397
2414,0.253012048192771
2415,0.4337349397590365
2416,0.4819277108433739
2417,0.253012048192771
2418,0.4819277108433739
2419,0.734939759036145
2420,0.19277108433734955
2421,0.6024096385542168
2422,0.6506024096385542
2423,0.4337349397590365
2424,0.5542168674698794
2425,0.6385542168674702
2426,0.5783132530120482
2427,0.4337349397590365
2428,0.4337349397590365
2430,0.3012048192771084
2431,0.6746987951807228
2432,0.4578313253012052
2434,0.4096385542168678
2435,0.5421686746987954
2436,0.5421686746987954
2437,0.5421686746987954
2438,0.4337349397590365
2439,0.4337349397590365
2440,0.3855421686746991
2441,0.3855421686746991
2442,0.493975903614458
2443,0.6024096385542168
2444,0.6024096385542168
2445,0.2650602409638556
2446,0.3373493975903617
2447,0.3855421686746991
2448,0.6144578313253014
2449,0.493975903614458
2450,0.3614457831325304
2451,0.566265060240964
2452,0.313253012048193
2453,0.566265060240964
2454,0.8313253012048196
2455,0.3614457831325304
2456,0.3614457831325304
2457,0.4457831325301206
2458,0.4578313253012052
2459,0.5060240963855426
2460,0.5903614457831328
2461,0.6746987951807228
2462,0.5301204819277112
2463,0.6626506024096388
2464,0.3855421686746991
2465,0.566265060240964
2466,0.5301204819277112
2467,0.5783132530120482
2468,0.4698795180722893
2469,0.2891566265060243
2470,0.313253012048193
2471,0.313253012048193
2472,0.10843373493975939
2473,0.6626506024096388
2474,0.4819277108433739
2475,0.5783132530120482
2476,0.4698795180722893
2477,0.5180722891566266
2478,0.734939759036145
2479,0.4819277108433739
